N_unmapped	2930383	2930383	2930383
N_multimapping	290013	290013	290013
N_noFeature	2545320	11362820	11503258
N_ambiguous	5846435	2904263	2855630
rna-XR_001381396.1	147	75	72
rna-XR_001381391.1	0	0	0
rna-XR_001381387.1	15	7	8
rna-XR_001381389.1	41	18	23
rna-XM_014742874.1	2239	1117	1127
rna-XM_014743129.1	10	2	8
rna-XM_014743000.1	710	379	331
rna-XM_014742743.1	1146	586	560
rna-XM_014758187.1	5	4	1
rna-XM_014746502.1	5	1	4
rna-XM_014758308.1	95579	47993	47586
rna-XM_014758434.1	1529	802	727
rna-XM_014759095.1	51	27	24
rna-XR_001382424.1	0	0	0
rna-XR_001382423.1	0	0	0
rna-XR_001382425.1	0	0	0
rna-XR_001382421.1	0	0	0
rna-XM_014760144.1	27	12	15
rna-XM_014760563.1	0	0	0
rna-XM_014760572.1	0	0	0
rna-XM_014760546.1	0	0	0
rna-XM_014760555.1	0	0	0
rna-XM_014745966.1	0	0	0
rna-XM_014745790.1	0	0	0
rna-XM_014745877.1	0	0	0
rna-XM_014753087.1	0	0	0
rna-XM_014753263.1	0	0	0
rna-XM_014753172.1	0	0	0
rna-XM_014755381.1	0	0	0
rna-XM_014755631.1	0	0	0
rna-XM_014755545.1	0	0	0
rna-XM_014755469.1	0	0	0
rna-XM_014755748.1	14	3	11
rna-XM_014756669.1	8497	4364	4133
rna-XM_014760635.1	0	0	0
rna-XM_014760642.1	0	0	0
rna-XM_014759640.1	0	0	0
rna-XM_014759666.1	0	0	0
rna-XM_014759658.1	0	0	0
rna-XM_014759648.1	0	0	0
rna-XM_014760023.1	0	0	0
rna-XM_014760032.1	0	0	0
rna-XM_014759494.1	1120	575	552
rna-XM_014759445.1	936	463	478
rna-XM_014760225.1	1	1	0
rna-XM_014760231.1	0	0	0
rna-XM_014759864.1	0	0	0
rna-XM_014759842.1	0	0	0
rna-XM_014759847.1	0	0	0
rna-XM_014759855.1	0	0	0
rna-XM_014759883.1	1	0	1
rna-XM_014759874.1	5	0	5
rna-XM_014759892.1	0	0	0
rna-XM_014759905.1	265	135	130
rna-XM_014760089.1	0	0	0
rna-XM_014760097.1	0	0	0
rna-XM_014759729.1	91	51	53
rna-XM_014759720.1	0	0	0
rna-XM_014759747.1	93	50	43
rna-XM_014759739.1	0	0	0
rna-XM_014745576.1	530	275	255
rna-XR_001381514.1	98	41	57
rna-XM_014760107.1	968	498	470
rna-XM_014760327.1	0	0	0
rna-XM_014760335.1	0	0	0
rna-XM_014751968.1	0	0	0
rna-XM_014752048.1	0	0	0
rna-XM_014752130.1	0	0	0
rna-XM_014752817.1	84	50	34
rna-XM_014752566.1	0	0	0
rna-XM_014752476.1	3	3	0
rna-XM_014752387.1	0	0	0
rna-XM_014752210.1	0	0	0
rna-XM_014752651.1	0	0	0
rna-XM_014752303.1	0	0	0
rna-XM_014752737.1	1	1	0
rna-XM_014752943.1	750	412	338
rna-XM_014759708.1	1137	568	569
rna-XM_014760511.1	266	142	124
rna-XM_014759686.1	0	0	0
rna-XM_014759694.1	0	0	0
rna-XM_014759678.1	0	0	0
rna-XM_014761482.1	13	8	5
rna-XM_014760273.1	7	7	1
rna-XM_014760353.1	0	0	0
rna-XM_014760862.1	36	14	22
rna-XM_014742315.1	758	408	356
rna-XM_014760980.1	3493	1761	1739
rna-XM_014760741.1	100	66	87
rna-XM_014761230.1	139	95	95
rna-XM_014761356.1	536	262	286
rna-XR_001381342.1	0	1	0
rna-XR_001381337.1	0	0	0
rna-XM_014761105.1	549	369	404
rna-XR_001381346.1	3	1	3
rna-XR_001381351.1	9	6	3
rna-XM_014760693.1	15	8	7
rna-XM_014760610.1	15407	7852	7561
rna-XM_014760488.1	803	400	409
rna-XM_014760489.1	229	131	125
rna-XM_014760475.1	162	78	111
rna-XM_014760077.1	569	261	308
rna-XM_014760059.1	0	0	0
rna-XM_014760067.1	0	0	0
rna-XR_001381821.1	3	1	2
rna-XR_001381830.1	0	0	0
rna-XM_014749926.1	0	0	0
