N_unmapped	913788	913788	913788
N_multimapping	833210	833210	833210
N_noFeature	2794748	15507277	15644447
N_ambiguous	12651049	6344954	6274179
rna-XR_001705491.2	0	0	0
rna-XR_001705490.2	0	0	0
rna-XM_623972.6	38	18	20
rna-XM_006557405.3	7	275	301
rna-XM_006557404.3	0	0	0
rna-XM_623949.6	0	0	0
rna-XM_006557406.3	0	0	0
rna-XM_026446303.1	219	308	333
rna-XM_026439913.1	8	3	5
rna-NM_001242554.1	13	8	5
rna-XM_016917677.1	5	60	54
rna-XM_016917679.2	0	0	3
rna-XM_016917662.2	0	27	22
rna-XM_026440071.1	0	0	0
rna-XM_016917667.2	9	1	8
rna-XM_006557400.3	0	0	0
rna-XM_016917672.2	0	167	164
rna-XM_394142.7	262	160	178
rna-XM_392111.7	4294	2192	2103
rna-XM_016910851.2	19	7	12
rna-XM_016910856.2	3	1	2
rna-XR_001702207.2	15	9	6
rna-XM_026443867.1	6	5	1
rna-XM_006557392.2	2680	1349	1342
rna-XR_001702201.2	12	8	7
rna-XM_026443863.1	959	505	461
rna-XM_006557389.3	0	0	0
rna-XM_026443894.1	0	0	0
rna-XM_394141.4	0	0	0
rna-XM_006557388.1	0	0	0
rna-XM_006557391.3	0	0	0
rna-XM_392109.6	0	0	0
rna-XM_016910832.2	0	0	0
rna-XM_006557387.3	0	0	0
rna-XM_394140.7	0	0	0
rna-XM_026446104.1	952	478	474
rna-XM_016910793.2	0	0	0
rna-XM_006557376.3	0	0	0
rna-XM_016910803.2	0	0	0
rna-XM_006557380.3	0	0	0
rna-XM_006557381.3	0	0	0
rna-XM_001122271.5	0	0	0
rna-XM_006557386.3	0	0	0
rna-XM_006557383.3	13	5	8
rna-XM_006557382.3	0	0	0
rna-XM_006557384.3	0	0	0
rna-XM_006557379.3	7	2	5
rna-XM_006557385.3	47	20	27
rna-XM_016910810.2	3	2	1
rna-NR_031523.1	0	0	0
rna-Mir2-2	0	0	0
rna-NR_031522.1	0	0	0
rna-Mir2-1	0	0	0
rna-NR_127369.1	0	0	0
rna-Mir2b	0	0	0
rna-NR_034307.1	0	0	0
rna-Mir13b	0	0	0
rna-NR_034285.1	0	0	0
rna-Mir13a	0	0	0
rna-NR_034287.1	0	0	0
rna-Mir2-3	0	0	0
rna-NR_034296.1	0	0	0
rna-Mir71	0	0	0
rna-XR_003305810.1	35	12	23
rna-XM_026444102.1	0	0	0
rna-XM_394248.6	0	0	0
rna-XM_026446225.1	0	0	0
rna-XM_026446229.1	0	0	0
rna-XM_026446228.1	0	0	0
rna-XM_026446230.1	0	0	0
rna-XM_026446227.1	0	0	0
rna-XM_026446232.1	0	0	0
rna-XM_026446234.1	0	0	0
rna-XM_026446237.1	0	0	0
rna-XM_026446226.1	0	0	0
rna-XM_026446233.1	0	0	0
rna-XM_026446235.1	0	0	0
rna-XM_026446236.1	0	0	0
rna-XM_026446231.1	0	0	0
rna-XM_026446241.1	4	2	2
rna-XM_026446239.1	6	2	4
rna-XM_016910677.2	0	0	0
rna-XM_026446240.1	7	3	4
rna-XM_026446242.1	151	84	67
rna-XM_001120565.5	1	1	0
rna-XM_003249064.4	1716	853	872
rna-XM_016918148.2	1	0	1
rna-XM_016918144.2	0	0	0
rna-XM_006557369.3	0	0	0
rna-XM_016918147.2	0	0	0
rna-XM_006557372.3	23	9	14
rna-XM_016910683.2	59	49	38
rna-NR_039462.1	0	4	8
rna-Mir3768	0	0	0
rna-XM_006557374.3	15	7	8
rna-XR_001706010.2	9	3	6
rna-XR_001706008.2	16	8	8
rna-XR_003304966.1	0	0	0
rna-XM_026441502.1	437	203	234
rna-XR_001706027.2	9	4	5
rna-XM_394245.6	334	179	155
rna-XM_016916693.2	3	2	1
rna-NM_001141964.1	8594	4286	4308
rna-XR_003306183.1	7	5	2
rna-XM_003249062.4	241	118	123
rna-XR_407471.3	89	56	33
rna-XM_001122476.5	70	29	41
rna-XR_407453.3	211	107	104
rna-NM_001204751.1	0	0	0
rna-NR_039460.1	0	0	0
rna-Mir3766	0	0	0
rna-XM_006557359.3	0	0	0
rna-XM_016914916.2	0	0	0
rna-XM_006557358.3	12	9	3
rna-XM_001122509.5	616	340	276
rna-XM_006557357.3	0	0	0
rna-XM_016917835.2	0	0	0
rna-XM_026441961.1	5	1	4
rna-XM_016917834.2	26	17	9
rna-XR_001706436.2	54	28	26
rna-XM_006557355.2	0	0	0
rna-XM_006557354.2	0	0	0
rna-XM_026446332.1	31	12	19
rna-XM_026446257.1	310	158	152
rna-TRNAK-CUU	0	0	0
rna-XM_026446333.1	295	148	147
rna-XM_026446258.1	1463	744	719
rna-XM_006557352.3	7	3	4
rna-XM_624067.5	0	0	0
rna-TRNAQ-CUG	38	20	18
rna-XM_026439854.1	462	212	250
rna-XR_407459.3	87	42	45
rna-XR_003306169.1	30	19	11
rna-XM_006557350.3	1	0	1
rna-XM_006557351.3	0	0	0
rna-XM_016917789.2	6	5	1
rna-XM_016917790.2	0	3	5
rna-XR_407457.3	76	47	42
rna-XM_016917650.2	2	1	1
rna-XM_026440446.1	0	0	0
rna-NR_039432.1	0	0	0
rna-Mir2788	0	0	0
rna-NR_039430.1	0	0	0
rna-Mir193	0	0	0
rna-XR_003304627.1	0	0	0
rna-XR_407455.3	0	0	0
rna-XR_003304626.1	1	1	0
rna-XR_003306182.1	6	5	1
rna-XR_003306485.1	0	0	0
rna-XR_003306483.1	0	0	0
rna-XR_003306479.1	0	0	0
rna-XR_407901.3	0	0	0
rna-XR_003306482.1	0	0	0
rna-XR_003306484.1	0	0	0
rna-XR_003306480.1	0	0	0
rna-XR_001702155.2	0	0	0
rna-XR_003306481.1	0	0	0
rna-XM_026446031.1	0	0	0
rna-XR_407902.3	10	3	7
rna-XM_006558554.3	80	49	31
rna-XM_026446034.1	7	4	3
rna-XM_006558552.3	456	238	218
rna-XM_026446033.1	17	16	15
rna-TRNAS-CGA	0	0	0
rna-XR_003306491.1	68	37	31
rna-XR_003306490.1	0	0	0
rna-XR_003306488.1	0	0	0
rna-XR_003306487.1	0	0	0
rna-XR_003306489.1	0	0	0
rna-XR_001702156.2	0	0	0
rna-XR_003306486.1	0	0	0
rna-XR_001702158.2	6	154	134
rna-XM_026446035.1	0	0	0
rna-XM_006558620.3	0	0	0
rna-XM_003249303.4	5	4	1
rna-XM_026446036.1	0	0	0
rna-XR_003306492.1	0	0	0
rna-XM_026446039.1	0	0	0
rna-XM_026446038.1	0	0	0
rna-XM_026446043.1	0	0	0
rna-XM_026446037.1	0	0	0
rna-XM_026446045.1	0	0	0
rna-XM_026446047.1	0	0	0
rna-XM_026446041.1	0	0	0
rna-XM_026446046.1	0	0	0
rna-XM_026446042.1	0	0	0
rna-XM_026446044.1	0	0	0
rna-XM_026446040.1	0	0	0
rna-XM_026446049.1	528	278	256
rna-XM_003249306.4	0	0	0
rna-XM_006558561.3	0	0	0
rna-XM_016910716.2	0	0	0
rna-XM_026446048.1	0	0	0
rna-XM_026442989.1	4	2	2
rna-XM_026442949.1	0	0	0
rna-XM_026442921.1	0	0	0
rna-XM_026442862.1	0	0	0
rna-NM_001077823.2	0	0	0
rna-XM_026446050.1	1949	969	985
rna-XM_006558574.3	598	358	295
rna-XM_026446259.1	901	475	481
rna-XM_003249309.4	127	61	66
rna-XM_026446051.1	628	342	286
rna-XM_026446052.1	235	117	118
rna-XM_006558575.3	130	80	80
rna-XR_407921.3	10	5	5
rna-XR_003305921.1	0	0	0
rna-XR_003305923.1	161	77	113
rna-XM_026444468.1	231	123	108
rna-XR_001703024.2	269	166	177
rna-XR_003306529.1	0	0	0
rna-XR_003306531.1	0	0	0
rna-XR_001703023.2	0	0	0
rna-XM_397559.7	0	16	23
rna-XM_026446238.1	0	0	0
rna-XM_026446243.1	0	0	0
rna-XM_006558576.3	25	13	12
rna-XM_006558577.3	14	8	6
rna-XR_003306535.1	0	0	0
rna-XR_003306532.1	0	0	0
rna-XM_001120426.5	1	0	1
rna-XM_016912272.2	4	0	4
rna-XM_006558578.3	24	13	13
rna-XM_026439223.1	0	0	0
rna-XM_026439220.1	0	0	0
rna-XM_003249312.4	0	0	0
rna-XM_003249313.4	0	0	0
rna-XR_003306523.1	0	195	208
rna-XM_623599.6	367	416	401
rna-XM_006558582.3	0	4	3
rna-XM_006558581.3	0	0	0
rna-XM_026446194.1	1461	720	794
rna-XM_006558584.3	0	0	0
rna-XM_006558583.3	0	0	0
rna-XM_393421.5	6638	3248	3390
rna-XM_016912185.2	0	0	0
rna-XM_393422.7	0	0	0
rna-XR_001702974.2	7	8	4
rna-XM_006558591.3	2	2	0
rna-XM_006558590.3	0	0	0
rna-XM_006558588.3	0	0	0
rna-XM_026444753.1	3	2	1
rna-XM_006558587.3	0	0	0
rna-XM_006558593.3	0	0	0
rna-XM_026444772.1	0	0	0
rna-XR_003305983.1	30	18	12
rna-XR_003305979.1	0	0	0
rna-XR_003305978.1	0	0	0
rna-XR_003305995.1	0	7	15
rna-XR_003305996.1	0	0	0
rna-XM_006558585.3	0	0	0
rna-XM_395133.6	0	0	0
rna-XM_006558586.3	0	0	0
rna-XM_016912197.2	4	0	4
rna-XR_407947.3	11	7	5
rna-XR_003305999.1	0	2	3
rna-XR_407945.3	16	12	8
rna-XR_001702958.2	2	1	1
rna-XR_003305988.1	0	0	0
rna-XR_001702946.2	0	0	0
rna-XR_407941.3	0	0	0
rna-XR_001702932.2	450	220	230
rna-XR_003305896.1	9	4	5
rna-XM_001120937.5	56	31	25
rna-XM_006558598.3	0	0	0
rna-XM_006558597.3	0	0	0
rna-XM_003249288.4	0	0	0
rna-XM_006558596.3	0	0	0
rna-XM_393342.7	15995	8084	7911
rna-TRNAL-AAG	0	0	0
rna-XR_003304345.1	0	0	0
rna-XR_003304344.1	0	0	0
rna-XR_003304339.1	0	0	0
rna-XM_006558622.3	19	11	8
rna-XR_001706444.2	0	0	0
rna-XR_001706445.2	0	0	0
rna-XR_001706446.2	0	0	0
rna-XM_397274.7	0	0	0
rna-XM_003249289.4	0	0	0
rna-XM_006558601.3	0	0	0
rna-XM_016917618.2	2	0	2
rna-XM_026446280.1	0	0	0
rna-XM_006558603.3	1	1	0
rna-XM_397273.7	0	0	0
rna-XM_026446281.1	0	0	0
rna-XM_006558606.3	0	0	0
rna-XM_393487.7	0	0	0
rna-XM_026446282.1	2999	1475	1524
rna-XM_395584.7	1150	584	571
rna-XM_001121025.5	1906	920	991
rna-XM_624443.4	16	4	12
rna-XM_006558608.3	0	0	0
rna-XM_006558609.2	18662	9373	9290
rna-NM_001214904.1	0	0	0
rna-XM_026440906.1	0	0	0
rna-XM_026440876.1	0	0	0
rna-XM_006558610.3	0	0	0
rna-XM_016917865.2	0	0	0
rna-XM_016917864.2	65	26	39
rna-XM_006558611.3	171	96	76
rna-XM_006558613.3	0	1	0
rna-XM_016917798.2	3	2	1
