N_unmapped	1451031	1451031	1451031
N_multimapping	415589	415589	415589
N_noFeature	1975460	12723021	12802130
N_ambiguous	8630766	4266539	4234289
rna-XM_012316519.2	866	450	416
rna-XM_003392857.3	761	387	374
rna-XM_003392856.3	52	27	25
rna-XM_003392855.3	127	58	69
rna-XM_003392854.3	315	157	158
rna-XM_020868627.1	1	0	4
rna-XM_012315933.2	1	4	0
rna-XM_020863580.1	0	0	0
rna-XM_012315683.2	0	0	0
rna-XM_012315808.2	0	0	0
rna-XM_012315747.2	0	0	0
rna-XM_020863569.1	0	0	0
rna-XM_012315994.2	0	0	0
rna-XM_012316058.2	0	0	0
rna-XM_012315870.2	0	0	0
rna-XM_020863575.1	0	0	0
rna-XM_020863582.1	0	0	0
rna-XR_001099275.2	14	5	9
rna-XM_020863598.1	34260	17256	17006
rna-XM_012315543.2	35099	17574	17526
rna-XM_003392850.3	18928	9382	9547
rna-XM_003392849.3	88	49	39
rna-XM_003392844.3	76	37	39
rna-XM_003392846.3	611	295	320
rna-XM_003392845.3	2427	1186	1244
rna-XM_012314565.2	0	0	0
rna-XM_012314449.2	0	0	0
rna-XM_012314678.2	0	0	0
rna-XM_012314626.2	0	0	0
rna-XM_012314515.2	0	0	0
rna-XR_002307964.1	0	170	171
rna-XM_020864091.1	0	0	0
rna-XM_020864108.1	0	0	0
rna-XM_020864097.1	0	0	0
rna-XM_020864093.1	0	0	0
rna-XM_020864102.1	0	0	0
rna-XM_020864088.1	0	0	0
rna-XM_020864106.1	0	0	0
rna-XM_020864099.1	0	0	0
rna-XM_020864087.1	0	0	0
rna-XR_001099182.2	321	278	290
rna-XM_012314154.2	1100	653	694
rna-XM_020864125.1	11	6	5
rna-XM_020868629.1	7790	4001	3789
rna-XM_012313740.2	1171	603	568
rna-XM_012313921.2	0	0	0
rna-XM_003392841.3	0	0	0
rna-XM_003392840.3	588	285	306
rna-XR_002308094.1	0	0	0
rna-XR_001099129.2	0	0	0
rna-XM_012313417.2	0	0	0
rna-XM_012313531.2	0	0	0
rna-XM_003392837.3	0	0	0
rna-XM_003392838.3	33	16	17
rna-XM_003392839.3	4	3	1
rna-XM_003392836.3	1452	780	792
rna-XM_012313112.2	1267	724	663
rna-XM_020863836.1	0	0	0
rna-XM_012316843.2	0	0	0
rna-XM_020863844.1	0	0	0
rna-XM_020863840.1	0	0	0
rna-XR_002308919.1	196	106	90
rna-XM_012313034.1	1649	811	838
rna-XM_003392835.3	858	416	442
rna-XM_003392834.3	742	370	372
rna-XM_003392833.2	3217	1644	1573
rna-XM_003392825.3	0	3	5
rna-XM_012312015.2	0	0	0
rna-XM_012312067.2	11	6	5
rna-XM_020864229.1	1	1	0
rna-XM_012312219.2	0	0	0
rna-XM_012312415.2	0	0	0
rna-XM_020864257.1	0	0	0
rna-XM_020864253.1	0	0	0
rna-XM_012312364.2	0	0	0
rna-XM_012312156.2	0	0	0
rna-XM_020864235.1	67	39	28
rna-XM_012312318.2	4	2	2
rna-XM_012312549.2	117	62	57
rna-XM_003392827.3	2758	1380	1380
rna-XM_020864286.1	3	0	3
rna-XM_020864283.1	4	4	1
rna-XM_012311810.1	0	0	0
rna-XM_003392823.3	0	0	0
rna-XM_012311747.2	0	0	0
rna-XM_012311867.2	0	0	0
rna-XM_003392828.3	12	8	5
rna-XM_003392829.3	0	0	0
rna-XM_012311183.2	177	94	83
rna-XM_012311377.2	341	175	168
rna-XM_012311106.2	1115	571	546
gene-LOC110120352	23	14	10
rna-XM_003392820.3	589	361	348
rna-XM_012310957.2	518	304	334
rna-XM_012310646.2	3	1	2
rna-XM_003392817.3	170	88	82
rna-XM_003392816.3	780	394	388
rna-XM_003392815.3	1388	664	724
rna-XM_003392814.3	459	256	203
rna-XM_003392813.3	0	0	0
rna-XM_012310222.2	0	0	0
rna-XM_003392812.3	466	252	214
rna-XM_020864991.1	355	216	179
rna-XM_020864990.1	153	100	93
rna-XM_003392895.3	1015	510	505
rna-XM_012309635.2	258	132	136
rna-XM_003392888.3	4459	2261	2208
rna-XM_012309400.2	0	0	0
rna-XM_012309462.2	0	0	0
rna-XM_003392894.3	3212	1653	1656
rna-XM_003392897.3	7753	3979	3776
rna-XM_012309217.1	0	0	0
rna-XM_012309160.1	0	0	0
rna-XM_020862935.1	0	0	0
rna-XM_012308923.1	0	0	0
rna-XM_020862944.1	0	0	0
rna-XM_012308977.2	0	0	0
rna-XM_020862930.1	0	0	0
rna-XM_003392896.3	483	255	228
rna-XM_020868369.1	156	75	81
rna-XM_003392890.3	9	6	3
rna-XM_012308668.2	0	0	0
rna-XM_012308562.2	0	0	0
rna-XM_012308609.1	0	0	0
rna-XM_003392887.3	3525	1715	1810
rna-XM_003392885.3	6	3	3
rna-XM_012308345.2	0	0	0
rna-XM_012308165.2	0	0	0
rna-XM_003392884.3	1204	590	614
rna-XM_003392883.3	351	174	177
rna-XR_002308011.1	35	22	14
rna-XR_002308013.1	1	1	0
rna-XM_020864373.1	0	0	0
rna-XM_020864366.1	0	0	0
rna-XM_020864371.1	0	0	0
rna-XM_003392882.3	2	2	0
rna-XM_020864355.1	9	5	4
rna-XM_012307699.1	6	4	2
rna-XM_012321140.2	16	6	10
rna-XR_001099795.1	18	15	17
rna-XR_001099798.2	29	18	12
rna-XR_001099793.2	579	293	286
rna-XM_020864380.1	0	0	0
rna-XM_020864378.1	8	5	3
rna-XM_012320962.2	1028	518	510
rna-XM_003392880.3	0	0	0
rna-XM_012320892.2	0	0	0
rna-XM_020865369.1	307	147	160
rna-XM_020865359.1	0	0	0
rna-XM_020865363.1	0	0	0
rna-XM_012320630.2	0	0	0
rna-XM_020865367.1	0	0	0
rna-XM_012314213.2	0	0	0
rna-XM_012315382.2	0	0	0
rna-XM_012311965.2	0	0	0
rna-XM_012312495.2	0	0	0
rna-XM_012311348.2	0	0	0
rna-XM_020865341.1	0	0	0
rna-XM_003392877.3	0	0	0
rna-XM_012313612.2	0	0	0
rna-XM_012316518.2	0	0	0
rna-XM_012315964.2	0	0	0
rna-XM_012317619.2	0	0	0
rna-XM_020865350.1	0	0	0
rna-XM_020865345.1	0	0	0
rna-XM_012318198.2	0	0	0
rna-XM_020865333.1	0	0	0
rna-XM_012318962.2	780	395	385
rna-XM_020865379.1	266	216	225
rna-XM_012320314.2	0	1	0
rna-XM_012320415.2	0	0	0
rna-XM_012320192.2	0	0	0
rna-XM_012320538.2	0	0	0
rna-XM_012320493.2	0	0	0
rna-XM_020865376.1	3	3	0
rna-XM_012309634.1	0	0	0
rna-XM_003392872.2	1130	561	569
rna-XM_012308785.2	0	0	0
rna-XM_012307672.2	0	0	0
rna-XM_003392871.3	0	0	0
